"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002EA","B25085_002M","B25085_002MA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004M","B25085_004MA","B25085_004EA","B25085_005E","B25085_005M","B25085_005MA","B25085_005EA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007EA","B25085_007M","B25085_007MA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009M","B25085_009MA","B25085_009EA","B25085_010E","B25085_010M","B25085_010MA","B25085_010EA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013EA","B25085_013M","B25085_013MA","B25085_014E","B25085_014M","B25085_014MA","B25085_014EA","B25085_015E","B25085_015M","B25085_015MA","B25085_015EA","B25085_016E","B25085_016M","B25085_016MA","B25085_016EA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018EA","B25085_018M","B25085_018MA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021EA","B25085_021M","B25085_021MA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024EA","B25085_024M","B25085_024MA","B25085_025E","B25085_025EA","B25085_025M","B25085_025MA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027M","B25085_027MA","B25085_027EA",
"0500000US01089","Madison County, Alabama","2668","null","464","null","11","null","17","null","67","58","null","null","19","21","null","null","13","21","null","null","25","null","40","null","17","null","27","null","62","76","null","null","75","76","null","null","76","84","null","null","172","null","115","null","135","null","88","null","50","null","46","null","131","113","null","null","148","101","null","null","145","113","null","null","175","null","125","null","49","null","56","null","389","212","null","null","140","102","null","null","619","null","240","null","99","null","87","null","0","null","27","null","51","null","56","null","0","null","27","null","0","27","null","null","0","27","null","null",
"0500000US01091","Marengo County, Alabama","100","null","78","null","14","null","24","null","0","18","null","null","0","18","null","null","0","18","null","null","5","null","7","null","0","null","18","null","0","18","null","null","0","18","null","null","18","22","null","null","0","null","18","null","0","null","18","null","0","null","18","null","29","45","null","null","29","46","null","null","5","9","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null",
"0500000US01093","Marion County, Alabama","241","null","128","null","63","null","78","null","0","24","null","null","0","24","null","null","20","31","null","null","0","null","24","null","0","null","24","null","11","17","null","null","0","24","null","null","0","24","null","null","48","null","72","null","58","null","67","null","0","null","24","null","0","24","null","null","0","24","null","null","15","22","null","null","0","null","24","null","26","null","40","null","0","24","null","null","0","24","null","null","0","null","24","null","0","null","24","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null",
"0500000US01095","Marshall County, Alabama","871","null","245","null","7","null","9","null","0","27","null","null","0","27","null","null","0","27","null","null","5","null","7","null","2","null","3","null","40","60","null","null","54","74","null","null","11","12","null","null","45","null","55","null","69","null","67","null","10","null","15","null","31","26","null","null","95","94","null","null","47","47","null","null","106","null","93","null","65","null","71","null","20","13","null","null","28","33","null","null","177","null","134","null","59","null","65","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null",
"0500000US01097","Mobile County, Alabama","4198","null","548","null","40","null","46","null","0","27","null","null","94","66","null","null","31","36","null","null","39","null","38","null","32","null","35","null","154","102","null","null","294","132","null","null","250","106","null","null","212","null","136","null","382","null","204","null","200","null","92","null","348","148","null","null","393","178","null","null","725","236","null","null","135","null","77","null","367","null","167","null","230","160","null","null","94","96","null","null","132","null","83","null","46","null","49","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null",
"0500000US01099","Monroe County, Alabama","28","null","16","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","8","null","9","null","0","21","null","null","7","13","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","4","null","7","null","0","null","21","null","0","21","null","null","3","5","null","null","4","null","7","null","0","null","21","null","2","null","3","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US01101","Montgomery County, Alabama","1782","null","338","null","109","null","78","null","0","27","null","null","50","52","null","null","73","69","null","null","85","null","82","null","36","null","41","null","29","44","null","null","107","65","null","null","162","112","null","null","177","null","126","null","0","null","27","null","67","null","61","null","34","38","null","null","127","108","null","null","190","131","null","null","26","null","41","null","143","null","81","null","79","56","null","null","56","63","null","null","95","null","80","null","0","null","27","null","137","null","148","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null",
"0500000US01103","Morgan County, Alabama","1008","null","262","null","60","null","67","null","0","27","null","null","0","27","null","null","27","43","null","null","77","null","82","null","0","null","27","null","0","27","null","null","0","27","null","null","25","40","null","null","118","null","97","null","37","null","57","null","143","null","109","null","66","70","null","null","119","105","null","null","60","59","null","null","65","null","66","null","33","null","32","null","62","76","null","null","0","27","null","null","84","null","72","null","32","null","48","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null",
"0500000US01105","Perry County, Alabama","216","null","144","null","7","null","12","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null","0","16","null","null","53","80","null","null","0","16","null","null","55","null","84","null","0","null","16","null","101","82","null","null","0","16","null","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","0","null","16","null","0","16","null","null","0","16","null","null",
"0500000US01107","Pickens County, Alabama","90","null","51","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","16","26","null","null","15","null","18","null","0","null","21","null","6","null","9","null","20","31","null","null","12","13","null","null","15","18","null","null","6","null","10","null","0","null","21","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US01109","Pike County, Alabama","467","null","138","null","13","null","13","null","0","24","null","null","7","11","null","null","0","24","null","null","6","null","9","null","15","null","23","null","4","8","null","null","7","9","null","null","15","19","null","null","11","null","18","null","0","null","24","null","0","null","24","null","0","24","null","null","137","87","null","null","50","78","null","null","25","null","39","null","7","null","11","null","73","55","null","null","45","74","null","null","52","null","43","null","0","null","24","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null",
"0500000US01111","Randolph County, Alabama","197","null","107","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","31","null","49","null","0","null","21","null","0","21","null","null","2","8","null","null","0","21","null","null","37","null","47","null","14","null","23","null","61","null","67","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null","11","null","17","null","0","21","null","null","0","21","null","null","0","null","21","null","14","null","23","null","27","null","44","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null",
"0500000US01113","Russell County, Alabama","628","null","229","null","46","null","54","null","0","27","null","null","0","27","null","null","0","27","null","null","7","null","12","null","7","null","11","null","0","27","null","null","0","27","null","null","118","101","null","null","32","null","49","null","17","null","27","null","0","null","27","null","40","68","null","null","72","77","null","null","14","23","null","null","180","null","132","null","55","null","60","null","0","27","null","null","0","27","null","null","0","null","27","null","0","null","27","null","40","null","47","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null",
