"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002EA","B25085_002M","B25085_002MA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004M","B25085_004MA","B25085_004EA","B25085_005E","B25085_005M","B25085_005MA","B25085_005EA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007EA","B25085_007M","B25085_007MA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009M","B25085_009MA","B25085_009EA","B25085_010E","B25085_010M","B25085_010MA","B25085_010EA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013M","B25085_013MA","B25085_013EA","B25085_014E","B25085_014M","B25085_014MA","B25085_014EA","B25085_015E","B25085_015M","B25085_015MA","B25085_015EA","B25085_016E","B25085_016M","B25085_016MA","B25085_016EA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018M","B25085_018MA","B25085_018EA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021EA","B25085_021M","B25085_021MA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024EA","B25085_024M","B25085_024MA","B25085_025E","B25085_025EA","B25085_025M","B25085_025MA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027M","B25085_027MA","B25085_027EA",
"0500000US01089","Madison County, Alabama","2254","null","424","null","10","null","18","null","26","31","null","null","11","16","null","null","14","24","null","null","27","null","42","null","6","null","10","null","47","72","null","null","97","90","null","null","87","88","null","null","90","null","100","null","104","null","85","null","101","84","null","null","105","100","null","null","142","124","null","null","131","98","null","null","70","null","69","null","130","91","null","null","389","213","null","null","178","123","null","null","416","null","178","null","73","null","81","null","0","null","28","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US01091","Marengo County, Alabama","146","null","89","null","17","null","27","null","0","19","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","12","19","null","null","0","19","null","null","20","27","null","null","0","null","19","null","0","null","19","null","0","19","null","null","31","49","null","null","38","56","null","null","6","10","null","null","11","null","18","null","11","21","null","null","0","19","null","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","19","null","null",
"0500000US01093","Marion County, Alabama","294","null","150","null","45","null","69","null","0","22","null","null","0","22","null","null","22","36","null","null","0","null","22","null","0","null","22","null","26","31","null","null","0","22","null","null","27","43","null","null","68","null","80","null","58","null","60","null","0","22","null","null","0","22","null","null","0","22","null","null","16","24","null","null","6","null","10","null","26","45","null","null","0","22","null","null","0","22","null","null","0","null","22","null","0","null","22","null","0","null","22","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null",
"0500000US01095","Marshall County, Alabama","726","null","264","null","7","null","8","null","0","28","null","null","0","28","null","null","0","28","null","null","4","null","7","null","1","null","4","null","4","6","null","null","3","6","null","null","4","6","null","null","62","null","77","null","71","null","76","null","0","28","null","null","20","13","null","null","75","87","null","null","40","41","null","null","76","null","76","null","30","45","null","null","21","14","null","null","34","37","null","null","185","null","152","null","89","null","82","null","0","null","28","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US01097","Mobile County, Alabama","4184","null","593","null","134","null","78","null","20","32","null","null","77","57","null","null","13","20","null","null","40","null","30","null","29","null","32","null","144","89","null","null","367","169","null","null","417","161","null","null","198","null","129","null","328","null","154","null","162","103","null","null","346","149","null","null","382","183","null","null","612","202","null","null","157","null","100","null","315","150","null","null","88","82","null","null","88","85","null","null","148","null","82","null","119","null","94","null","0","null","28","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US01099","Monroe County, Alabama","60","null","33","null","4","null","7","null","0","22","null","null","0","22","null","null","0","22","null","null","0","null","22","null","6","null","8","null","0","22","null","null","8","13","null","null","14","20","null","null","16","null","23","null","0","null","22","null","0","22","null","null","0","22","null","null","0","22","null","null","0","22","null","null","4","null","6","null","0","22","null","null","0","22","null","null","3","5","null","null","4","null","7","null","0","null","22","null","1","null","4","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null",
"0500000US01101","Montgomery County, Alabama","1712","null","335","null","82","null","62","null","0","28","null","null","50","57","null","null","112","79","null","null","76","null","72","null","37","null","42","null","5","8","null","null","107","70","null","null","49","56","null","null","139","null","83","null","0","null","28","null","134","89","null","null","93","81","null","null","117","101","null","null","171","105","null","null","25","null","38","null","78","66","null","null","132","62","null","null","117","88","null","null","104","null","82","null","0","null","28","null","84","null","71","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US01103","Morgan County, Alabama","1106","null","252","null","64","null","71","null","0","28","null","null","0","28","null","null","26","44","null","null","77","null","74","null","0","null","28","null","0","28","null","null","45","71","null","null","22","36","null","null","112","null","90","null","73","null","63","null","118","81","null","null","69","68","null","null","171","124","null","null","30","37","null","null","63","null","69","null","32","38","null","null","16","21","null","null","20","32","null","null","51","null","47","null","117","null","114","null","0","null","28","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
"0500000US01105","Perry County, Alabama","196","null","144","null","6","null","10","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","51","81","null","null","0","17","null","null","59","null","89","null","0","17","null","null","80","88","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null",
"0500000US01107","Pickens County, Alabama","90","null","51","null","30","null","46","null","0","22","null","null","0","22","null","null","0","22","null","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null","15","25","null","null","10","null","15","null","0","null","22","null","6","10","null","null","0","22","null","null","6","11","null","null","7","11","null","null","16","null","18","null","0","22","null","null","0","22","null","null","0","22","null","null","0","null","22","null","0","null","22","null","0","null","22","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null",
"0500000US01109","Pike County, Alabama","901","null","221","null","36","null","33","null","0","25","null","null","7","11","null","null","0","25","null","null","6","null","9","null","17","null","25","null","5","8","null","null","126","112","null","null","50","45","null","null","48","null","36","null","46","null","35","null","16","15","null","null","0","25","null","null","237","144","null","null","47","72","null","null","46","null","44","null","0","25","null","null","47","32","null","null","97","90","null","null","55","null","53","null","15","null","25","null","0","null","25","null","0","null","25","null","0","null","25","null","0","25","null","null","0","25","null","null",
"0500000US01111","Randolph County, Alabama","162","null","103","null","0","null","22","null","0","22","null","null","0","22","null","null","0","22","null","null","34","null","53","null","0","null","22","null","0","22","null","null","0","22","null","null","0","22","null","null","38","null","47","null","23","null","32","null","28","36","null","null","0","22","null","null","0","22","null","null","0","22","null","null","0","null","22","null","0","22","null","null","0","22","null","null","0","22","null","null","0","null","22","null","13","null","22","null","26","null","42","null","0","null","22","null","0","null","22","null","0","22","null","null","0","22","null","null",
"0500000US01113","Russell County, Alabama","715","null","239","null","54","null","62","null","0","28","null","null","0","28","null","null","0","28","null","null","7","null","11","null","6","null","9","null","0","28","null","null","0","28","null","null","128","110","null","null","26","null","43","null","16","null","24","null","0","28","null","null","40","65","null","null","12","20","null","null","14","22","null","null","188","null","139","null","152","146","null","null","32","49","null","null","0","28","null","null","0","null","28","null","0","null","28","null","40","null","49","null","0","null","28","null","0","null","28","null","0","28","null","null","0","28","null","null",
