"GEO_ID","NAME","B25085_001E","B25085_001EA","B25085_001M","B25085_001MA","B25085_002E","B25085_002M","B25085_002MA","B25085_002EA","B25085_003E","B25085_003M","B25085_003MA","B25085_003EA","B25085_004E","B25085_004EA","B25085_004M","B25085_004MA","B25085_005E","B25085_005EA","B25085_005M","B25085_005MA","B25085_006E","B25085_006EA","B25085_006M","B25085_006MA","B25085_007E","B25085_007M","B25085_007MA","B25085_007EA","B25085_008E","B25085_008M","B25085_008MA","B25085_008EA","B25085_009E","B25085_009EA","B25085_009M","B25085_009MA","B25085_010E","B25085_010EA","B25085_010M","B25085_010MA","B25085_011E","B25085_011EA","B25085_011M","B25085_011MA","B25085_012E","B25085_012EA","B25085_012M","B25085_012MA","B25085_013E","B25085_013M","B25085_013MA","B25085_013EA","B25085_014E","B25085_014EA","B25085_014M","B25085_014MA","B25085_015E","B25085_015EA","B25085_015M","B25085_015MA","B25085_016E","B25085_016EA","B25085_016M","B25085_016MA","B25085_017E","B25085_017EA","B25085_017M","B25085_017MA","B25085_018E","B25085_018EA","B25085_018M","B25085_018MA","B25085_019E","B25085_019M","B25085_019MA","B25085_019EA","B25085_020E","B25085_020M","B25085_020MA","B25085_020EA","B25085_021E","B25085_021M","B25085_021MA","B25085_021EA","B25085_022E","B25085_022EA","B25085_022M","B25085_022MA","B25085_023E","B25085_023EA","B25085_023M","B25085_023MA","B25085_024E","B25085_024M","B25085_024MA","B25085_024EA","B25085_025E","B25085_025M","B25085_025MA","B25085_025EA","B25085_026E","B25085_026M","B25085_026MA","B25085_026EA","B25085_027E","B25085_027EA","B25085_027M","B25085_027MA",
"0500000US21199","Pulaski County, Kentucky","392","null","186","null","20","24","null","null","0","27","null","null","27","null","43","null","8","null","13","null","0","null","27","null","51","67","null","null","0","27","null","null","0","null","27","null","0","null","27","null","43","null","67","null","0","null","27","null","11","17","null","null","0","null","27","null","38","null","50","null","105","null","91","null","0","null","27","null","3","null","6","null","31","40","null","null","10","16","null","null","45","67","null","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null","0","27","null","null","0","null","27","null",
"0500000US21201","Robertson County, Kentucky","22","null","17","null","4","6","null","null","0","11","null","null","0","null","11","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","0","null","11","null","0","null","11","null","7","null","11","null","0","null","11","null","0","11","null","null","0","null","11","null","4","null","7","null","0","null","11","null","0","null","11","null","0","null","11","null","4","6","null","null","0","11","null","null","3","7","null","null","0","null","11","null","0","null","11","null","0","11","null","null","0","11","null","null","0","11","null","null","0","null","11","null",
"0500000US21203","Rockcastle County, Kentucky","52","null","58","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","19","null","25","null","0","18","null","null","0","null","18","null","0","null","18","null","33","null","52","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21205","Rowan County, Kentucky","374","null","190","null","52","82","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","57","null","55","null","35","58","null","null","77","null","89","null","0","null","21","null","35","null","55","null","0","null","21","null","63","null","73","null","55","82","null","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null",
"0500000US21207","Russell County, Kentucky","200","null","119","null","51","78","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","28","null","41","null","9","null","15","null","9","null","14","null","0","18","null","null","0","null","18","null","51","null","56","null","28","null","45","null","0","null","18","null","10","null","15","null","14","22","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21209","Scott County, Kentucky","314","null","158","null","0","27","null","null","0","27","null","null","0","null","27","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null","0","null","27","null","7","null","9","null","0","null","27","null","0","null","27","null","0","27","null","null","0","null","27","null","36","null","46","null","23","null","23","null","0","null","27","null","116","null","113","null","11","17","null","null","0","27","null","null","121","102","null","null","0","null","27","null","0","null","27","null","0","27","null","null","0","27","null","null","0","27","null","null","0","null","27","null",
"0500000US21211","Shelby County, Kentucky","164","null","108","null","44","68","null","null","0","24","null","null","0","null","24","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null","0","null","24","null","43","null","64","null","0","null","24","null","37","null","41","null","0","24","null","null","0","null","24","null","0","null","24","null","0","null","24","null","21","null","32","null","0","null","24","null","0","24","null","null","0","24","null","null","19","29","null","null","0","null","24","null","0","null","24","null","0","24","null","null","0","24","null","null","0","24","null","null","0","null","24","null",
"0500000US21213","Simpson County, Kentucky","161","null","125","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","30","null","44","null","0","null","18","null","0","18","null","null","0","null","18","null","0","null","18","null","32","null","39","null","0","null","18","null","0","null","18","null","0","18","null","null","46","69","null","null","53","67","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21215","Spencer County, Kentucky","16","null","18","null","7","12","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","9","null","13","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21217","Taylor County, Kentucky","66","null","64","null","0","21","null","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","null","21","null","36","null","45","null","0","null","21","null","0","null","21","null","0","21","null","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","30","44","null","null","0","null","21","null","0","null","21","null","0","21","null","null","0","21","null","null","0","21","null","null","0","null","21","null",
"0500000US21219","Todd County, Kentucky","38","null","39","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","null","18","null","1","2","null","null","0","18","null","null","0","null","18","null","0","null","18","null","25","null","36","null","0","null","18","null","9","16","null","null","3","null","6","null","0","null","18","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
"0500000US21221","Trigg County, Kentucky","293","null","149","null","27","33","null","null","0","18","null","null","0","null","18","null","0","null","18","null","38","null","58","null","0","18","null","null","10","16","null","null","0","null","18","null","0","null","18","null","0","null","18","null","20","null","32","null","45","71","null","null","68","null","81","null","14","null","24","null","0","null","18","null","0","null","18","null","0","null","18","null","0","18","null","null","50","60","null","null","0","18","null","null","21","null","33","null","0","null","18","null","0","18","null","null","0","18","null","null","0","18","null","null","0","null","18","null",
