"GEO_ID","NAME","B05001_001E","B05001_001M","B05001_001MA","B05001_001EA","B05001_002E","B05001_002M","B05001_002MA","B05001_002EA","B05001_003E","B05001_003M","B05001_003MA","B05001_003EA","B05001_004E","B05001_004EA","B05001_004M","B05001_004MA","B05001_005E","B05001_005EA","B05001_005M","B05001_005MA","B05001_006E","B05001_006M","B05001_006MA","B05001_006EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total","Estimate!!Total!!U.S. citizen, born in the United States","Margin of Error!!Total!!U.S. citizen, born in the United States","Annotation of Margin of Error!!Total!!U.S. citizen, born in the United States","Annotation of Estimate!!Total!!U.S. citizen, born in the United States","Estimate!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Margin of Error!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Annotation of Estimate!!Total!!U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate!!Total!!U.S. citizen, born abroad of American parent(s)","Annotation of Estimate!!Total!!U.S. citizen, born abroad of American parent(s)","Margin of Error!!Total!!U.S. citizen, born abroad of American parent(s)","Annotation of Margin of Error!!Total!!U.S. citizen, born abroad of American parent(s)","Estimate!!Total!!U.S. citizen by naturalization","Annotation of Estimate!!Total!!U.S. citizen by naturalization","Margin of Error!!Total!!U.S. citizen by naturalization","Annotation of Margin of Error!!Total!!U.S. citizen by naturalization","Estimate!!Total!!Not a U.S. citizen","Margin of Error!!Total!!Not a U.S. citizen","Annotation of Margin of Error!!Total!!Not a U.S. citizen","Annotation of Estimate!!Total!!Not a U.S. citizen",
"0500000US21005","Anderson County, Kentucky","22017","*****","*****","null","21610","137","null","null","18","26","null","null","17","null","22","null","78","null","62","null","294","134","null","null",
"0500000US21007","Ballard County, Kentucky","8152","*****","*****","null","7917","84","null","null","0","16","null","null","81","null","35","null","127","null","82","null","27","24","null","null",
"0500000US21009","Barren County, Kentucky","43418","*****","*****","null","42361","219","null","null","10","17","null","null","225","null","121","null","141","null","75","null","681","169","null","null",
"0500000US21011","Bath County, Kentucky","12189","*****","*****","null","11994","81","null","null","20","32","null","null","48","null","45","null","16","null","24","null","111","28","null","null",
"0500000US21013","Bell County, Kentucky","27469","*****","*****","null","27287","86","null","null","0","21","null","null","61","null","39","null","60","null","43","null","61","67","null","null",
"0500000US21015","Boone County, Kentucky","127682","*****","*****","null","120578","762","null","null","267","224","null","null","492","null","152","null","2457","null","433","null","3888","622","null","null",
"0500000US21017","Bourbon County, Kentucky","20017","*****","*****","null","19015","135","null","null","0","21","null","null","38","null","32","null","208","null","89","null","756","131","null","null",
"0500000US21019","Boyd County, Kentucky","48486","*****","*****","null","47792","259","null","null","68","63","null","null","174","null","99","null","179","null","91","null","273","203","null","null",
"0500000US21021","Boyle County, Kentucky","29773","*****","*****","null","28875","171","null","null","7","10","null","null","216","null","127","null","208","null","87","null","467","109","null","null",
"0500000US21023","Bracken County, Kentucky","8330","*****","*****","null","8235","60","null","null","0","16","null","null","16","null","18","null","3","null","5","null","76","59","null","null",
"0500000US21025","Breathitt County, Kentucky","13276","*****","*****","null","13192","52","null","null","0","18","null","null","33","null","31","null","22","null","25","null","29","27","null","null",
"0500000US21027","Breckinridge County, Kentucky","19991","*****","*****","null","19881","59","null","null","0","18","null","null","43","null","26","null","19","null","22","null","48","49","null","null",
"0500000US21029","Bullitt County, Kentucky","78622","*****","*****","null","77461","235","null","null","10","16","null","null","308","null","104","null","605","null","143","null","238","138","null","null",
"0500000US21031","Butler County, Kentucky","12735","*****","*****","null","12537","69","null","null","9","16","null","null","6","null","9","null","24","null","29","null","159","61","null","null",
"0500000US21033","Caldwell County, Kentucky","12747","*****","*****","null","12717","34","null","null","0","18","null","null","14","null","20","null","16","null","28","null","0","18","null","null",
"0500000US21035","Calloway County, Kentucky","38616","*****","*****","null","36222","422","null","null","8","13","null","null","240","null","111","null","609","null","206","null","1537","451","null","null",
"0500000US21037","Campbell County, Kentucky","91804","*****","*****","null","89217","334","null","null","88","81","null","null","518","null","165","null","847","null","188","null","1134","322","null","null",
"0500000US21039","Carlisle County, Kentucky","4890","*****","*****","null","4845","31","null","null","7","11","null","null","7","null","8","null","26","null","24","null","5","8","null","null",
"0500000US21041","Carroll County, Kentucky","10695","*****","*****","null","10376","98","null","null","0","18","null","null","6","null","7","null","52","null","49","null","261","78","null","null",
"0500000US21043","Carter County, Kentucky","27385","*****","*****","null","27197","122","null","null","0","21","null","null","48","null","31","null","17","null","27","null","123","117","null","null",
"0500000US21045","Casey County, Kentucky","15805","*****","*****","null","15513","75","null","null","14","19","null","null","64","null","42","null","48","null","41","null","166","66","null","null",
"0500000US21047","Christian County, Kentucky","72438","*****","*****","null","69129","440","null","null","424","222","null","null","887","null","225","null","1003","null","232","null","995","262","null","null",
"0500000US21049","Clark County, Kentucky","35757","*****","*****","null","34933","142","null","null","83","81","null","null","204","null","103","null","176","null","87","null","361","138","null","null",
"0500000US21051","Clay County, Kentucky","20866","*****","*****","null","20626","93","null","null","44","31","null","null","7","null","14","null","73","null","80","null","116","76","null","null",
"0500000US21053","Clinton County, Kentucky","10208","*****","*****","null","10031","125","null","null","0","18","null","null","16","null","22","null","6","null","11","null","155","106","null","null",
"0500000US21055","Crittenden County, Kentucky","9154","*****","*****","null","9013","78","null","null","0","16","null","null","39","null","31","null","20","null","17","null","82","77","null","null",
"0500000US21057","Cumberland County, Kentucky","6744","*****","*****","null","6708","32","null","null","0","16","null","null","0","null","16","null","7","null","13","null","29","29","null","null",
"0500000US21059","Daviess County, Kentucky","99258","*****","*****","null","95932","390","null","null","41","50","null","null","577","null","186","null","842","null","216","null","1866","338","null","null",
"0500000US21061","Edmonson County, Kentucky","12063","*****","*****","null","11974","53","null","null","0","18","null","null","19","null","20","null","30","null","32","null","40","35","null","null",
"0500000US21063","Elliott County, Kentucky","7533","*****","*****","null","7505","39","null","null","0","16","null","null","0","null","16","null","22","null","38","null","6","10","null","null",
"0500000US21065","Estill County, Kentucky","14382","*****","*****","null","14337","29","null","null","0","18","null","null","10","null","15","null","24","null","22","null","11","17","null","null",
"0500000US21067","Fayette County, Kentucky","315109","*****","*****","null","283099","1380","null","null","655","204","null","null","2678","null","375","null","8073","null","676","null","20604","1357","null","null",
"0500000US21069","Fleming County, Kentucky","14515","*****","*****","null","14463","39","null","null","0","18","null","null","2","null","5","null","34","null","29","null","16","24","null","null",
"0500000US21071","Floyd County, Kentucky","37447","*****","*****","null","37193","112","null","null","19","32","null","null","77","null","60","null","97","null","73","null","61","62","null","null",
"0500000US21073","Franklin County, Kentucky","49969","*****","*****","null","47795","375","null","null","8","13","null","null","324","null","154","null","740","null","190","null","1102","294","null","null",
"0500000US21075","Fulton County, Kentucky","6259","*****","*****","null","6185","59","null","null","0","16","null","null","5","null","7","null","11","null","14","null","58","54","null","null",
"0500000US21077","Gallatin County, Kentucky","8652","*****","*****","null","8370","36","null","null","0","16","null","null","35","null","30","null","54","null","46","null","193","48","null","null",
"0500000US21079","Garrard County, Kentucky","17226","*****","*****","null","16882","95","null","null","0","18","null","null","94","null","58","null","97","null","55","null","153","90","null","null",
"0500000US21081","Grant County, Kentucky","24800","*****","*****","null","24438","116","null","null","0","21","null","null","26","null","28","null","111","null","62","null","225","102","null","null",
"0500000US21083","Graves County, Kentucky","37259","*****","*****","null","35895","172","null","null","90","73","null","null","153","null","97","null","312","null","99","null","809","141","null","null",
"0500000US21085","Grayson County, Kentucky","26129","*****","*****","null","25730","153","null","null","8","13","null","null","164","null","90","null","94","null","60","null","133","118","null","null",
"0500000US21087","Green County, Kentucky","11044","*****","*****","null","10877","88","null","null","0","18","null","null","40","null","37","null","42","null","38","null","85","71","null","null",
"0500000US21089","Greenup County, Kentucky","36012","*****","*****","null","35713","66","null","null","8","15","null","null","37","null","25","null","143","null","43","null","111","48","null","null",
"0500000US21091","Hancock County, Kentucky","8700","*****","*****","null","8569","47","null","null","0","16","null","null","57","null","39","null","33","null","33","null","41","31","null","null",
"0500000US21093","Hardin County, Kentucky","107699","*****","*****","null","99555","699","null","null","1069","324","null","null","2826","null","480","null","2548","null","285","null","1701","312","null","null",
"0500000US21095","Harlan County, Kentucky","27548","*****","*****","null","27292","74","null","null","0","21","null","null","67","null","55","null","131","null","24","null","58","42","null","null",
"0500000US21097","Harrison County, Kentucky","18630","*****","*****","null","18174","174","null","null","0","18","null","null","149","null","157","null","19","null","24","null","288","100","null","null",
